target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
abledata.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:42:17.550Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
devnadrc.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:42:17.629Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
dam.ahrq.gov,ahrq.gov,gov,False,https://dam.ahrq.gov/,ahrq.gov,gov,dam.ahrq.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,False,"[""pulse"",""omb_idea""]",False,2025-01-11T01:43:47.435Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1,""images"":1}",True,amazonaws.com,,,"[""\""password\"""","">Forgot Password</a>"","">Sign In<"",""type=\""password\""""]",False,,False,,,,"[""cdnjs.cloudflare.com"",""code.jquery.com"",""stackpath.bootstrapcdn.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js"",""https://code.jquery.com/jquery-3.3.1.slim.min.js"",""https://code.jquery.com/jquery-3.5.1.min.js"",""https://stackpath.bootstrapcdn.com/bootstrap/4.1.3/css/bootstrap.min.css"",""https://stackpath.bootstrapcdn.com/bootstrap/4.1.3/js/bootstrap.min.js""]",3.0,"[""dam.ahrq.gov""]",False,0.0,302.40000009536743,,,True,True,Login - AHRQ Digital Asset Manager,,,,,,,,,,,en,,False,True,False,https://dam.ahrq.gov/robots.txt,True,200.0,text/plain,25.0,,,True,False,https://dam.ahrq.gov/sitemap.xml,True,200.0,text/xml,470.0,2.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ae.ahrq.gov,ahrq.gov,gov,True,https://ae.ahrq.gov/ui/core/index.html#/,ahrq.gov,gov,ae.ahrq.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,True,"[""pulse""]",,2025-01-11T01:43:54.882Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",False,,,,,False,,False,,,,"[""127.0.0.1""]","[""http://127.0.0.1:34320/v1/fileassociations""]",1.0,,True,0.0023106712646484,4251.200000286102,"[""privacy""]","[""privacy policy""]",True,True,FileCloud,Secure Enterprise File Share and Sync Solution,,FileCloud,Secure Enterprise File Share and Sync Solution,,,https://ae.ahrq.gov/core/getcustomimage?type=login,website,,,en,,False,True,False,https://ae.ahrq.gov/robots.txt,True,200.0,text/plain,26.0,,,False,False,https://ae.ahrq.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
agid.acl.gov,acl.gov,gov,False,https://agid.acl.gov/,acl.gov,gov,agid.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""dap"",""pulse"",""omb_idea"",""2020_eot""]",True,2025-01-11T00:35:46.252Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,azurefd.net,,,,False,,True,"{""agency"":""HHS"",""subagency"":""ACL""}",20241218 v8.5 - GA4,"G-YPWKRDF94P,G-CSLL4ZEK4L","[""api.userway.org"",""cdn.jsdelivr.net"",""cdn.tailwindcss.com"",""cdn.userway.org"",""cdnjs.cloudflare.com"",""code.jquery.com"",""cse.google.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""unpkg.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com""]","[""https://api.userway.org/api/v1/tunings/rn6X4CKcWU"",""https://cdn.jsdelivr.net/npm/daisyui@2.41.0/dist/full.css"",""https://cdn.tailwindcss.com/"",""https://cdn.tailwindcss.com/3.4.16"",""https://cdn.userway.org/remediation/2025-01-06-11-33-33/free/remediation-tool-free.js"",""https://cdn.userway.org/styles/2025-01-06-11-33-33/widget_base.css"",""https://cdn.userway.org/widget.js"",""https://cdn.userway.org/widgetapp/2025-01-06-11-33-33/widget_app_base_1736163213276.js"",""https://cdn.userway.org/widgetapp/images/body_wh.svg"",""https://cdn.userway.org/widgetapp/images/spin_wh.svg"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2"",""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js"",""https://code.jquery.com/jquery-3.7.1.min.js"",""https://code.jquery.com/ui/1.13.3/jquery-ui.min.js"",""https://code.jquery.com/ui/1.13.3/themes/smoothness/jquery-ui.css"",""https://cse.google.com/cse.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css2"",""https://unpkg.com/@alpinejs/collapse@3.14.8/dist/cdn.min.js"",""https://unpkg.com/@alpinejs/collapse@3.x.x/dist/cdn.min.js"",""https://unpkg.com/alpinejs@3.14.8/dist/cdn.min.js"",""https://unpkg.com/alpinejs@3.x.x/dist/cdn.min.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/g/collect"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.googletagmanager.com/gtag/js""]",13.0,"["".acl.gov""]",True,0.0,497.80000019073486,"[""about"",""fear"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""vulnerability disclosure"",""usa.gov""]",True,True,Home | AGID,AGID - Home,,Home,AGID - Home,,,,,,,en,,True,False,False,https://agid.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://agid.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,1.0,,False,15.0,1.0,20.0,v3.0.2,100.0,137.0,dns_resolution_error,,,
devlongtermcare.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:38:30.916Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
stagewwwaclgov2.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:38:40.959Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ecmsstg2.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""omb_idea""]",False,2025-01-11T00:42:17.706Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
apps.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:34:10.776Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
stagenoa.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:34:19.289Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,True,azurefd.net,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ecmsstg6.acl.gov,acl.gov,gov,True,https://ecmsstg6.acl.gov/home#gsc.tab=0,acl.gov,gov,ecmsstg6.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""omb_idea""]",False,2025-01-11T00:34:26.723Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",True,azurefd.net,,,,True,,False,,,G-PLNQZNPCM4,"[""api.userway.org"",""cdn.userway.org"",""cdnjs.cloudflare.com"",""clients1.google.com"",""code.jquery.com"",""cse.google.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""pfs2.acl.gov"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://api.userway.org/api/v1/tunings/qLb3sVM6fr"",""https://cdn.userway.org/remediation/2025-01-06-11-33-33/free/remediation-tool-free.js"",""https://cdn.userway.org/styles/2025-01-06-11-33-33/widget_base.css"",""https://cdn.userway.org/widget.js"",""https://cdn.userway.org/widgetapp/2025-01-06-11-33-33/widget_app_base_1736163213276.js"",""https://cdn.userway.org/widgetapp/images/body_wh.svg"",""https://cdn.userway.org/widgetapp/images/spin_wh.svg"",""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js"",""https://clients1.google.com/generate_204"",""https://code.jquery.com/jquery-3.7.1.min.js"",""https://code.jquery.com/ui/1.13.3/jquery-ui.min.js"",""https://code.jquery.com/ui/1.13.3/themes/smoothness/jquery-ui.css"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVQUwaEQbjA.woff"",""https://pfs2.acl.gov/strapib/assets/Banner_Home_99bdc0e43b.jpg"",""https://pfs2.acl.gov/strapib/assets/Parallax_Group_Hiking_2ac3c42680.jpg"",""https://www.google.com/cse/static/css/v2/clear.png"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/images/1x/en/branding.png"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.google.com/recaptcha/api.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/recaptcha/releases/zIriijn3uj5Vpknvt_LnfNbF/recaptcha__en.js""]",13.0,,True,0.0525717870279947,292.5,"[""about"",""fear"",""usa.gov""]","[""accessibility"",""no fear act"",""freedom of information act"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",False,True,Elder Justice | Home,Elder Justice,,Elder Justice | Home,Elder Justice,,,,,,,en,,True,False,False,https://ecmsstg6.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ecmsstg6.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-icon""]",True,20.0,0.0,20.0,v2.12.2,100.0,140.0,dns_resolution_error,,,
agidredirect.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:35:54.100Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
elderjustice.acl.gov,acl.gov,gov,True,https://elderjustice.acl.gov/home#gsc.tab=0,acl.gov,gov,elderjustice.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""omb_idea"",""gov_man""]",True,2025-01-11T00:34:25.925Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""contrast"":1}",False,azurefd.net,,,,True,,False,,,G-PLNQZNPCM4,"[""api.userway.org"",""cdn.userway.org"",""cdnjs.cloudflare.com"",""clients1.google.com"",""code.jquery.com"",""cse.google.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""pfs2.acl.gov"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://api.userway.org/api/v1/tunings/qLb3sVM6fr"",""https://cdn.userway.org/remediation/2025-01-06-11-33-33/free/remediation-tool-free.js"",""https://cdn.userway.org/styles/2025-01-06-11-33-33/widget_base.css"",""https://cdn.userway.org/widget.js"",""https://cdn.userway.org/widgetapp/2025-01-06-11-33-33/widget_app_base_1736163213276.js"",""https://cdn.userway.org/widgetapp/images/body_wh.svg"",""https://cdn.userway.org/widgetapp/images/spin_wh.svg"",""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js"",""https://clients1.google.com/generate_204"",""https://code.jquery.com/jquery-3.7.1.min.js"",""https://code.jquery.com/ui/1.13.3/jquery-ui.min.js"",""https://code.jquery.com/ui/1.13.3/themes/smoothness/jquery-ui.css"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVQUwaEQbjA.woff"",""https://pfs2.acl.gov/strapib/assets/Banner_Home_99bdc0e43b.jpg"",""https://pfs2.acl.gov/strapib/assets/Parallax_Group_Hiking_2ac3c42680.jpg"",""https://www.google.com/cse/static/css/v2/clear.png"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/images/1x/en/branding.png"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.google.com/recaptcha/api.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/recaptcha/releases/zIriijn3uj5Vpknvt_LnfNbF/recaptcha__en.js""]",13.0,"["".acl.gov""]",True,0.0525717870279947,294.7999997138977,"[""about"",""fear"",""usa.gov""]","[""accessibility"",""no fear act"",""freedom of information act"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",,,Elder Justice | Home,Elder Justice,,Elder Justice | Home,Elder Justice,,,,,,,en,,True,False,False,https://elderjustice.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://elderjustice.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-icon""]",True,20.0,0.0,20.0,v2.12.2,100.0,140.0,dns_resolution_error,,,
